rowid,inst_name_full,country.name,year,region,inst_type,mfiname,asofdate,inst_num,year_founded,permfi,mfiid,diamonds,assets,numborrs,numborrsind,numborrsgrp,numborrsshg,numloans,numloansind,numloansgrp,numloansshg,loanport,loanportind,loanportgrp,loanportshg,avgbalnc,avgbalncpinc,avgloanpbpinc,oss,frpa,fepa,oepa,cpb,cpl,par30,par90,writeoffratio,loanlossrate,maxdiamonds,regular_case,log_par30,log_par90,age,share_grp,log_avg_loan,log_ass_loan,log_numborrs,wdi_gdpgrowth,wdi_rural,wdi_laborforce,wdi_fdi,wdi_manufac,wdi_agricul,wdi_remittances,wdi_gini,wdi_inflation,wdi_privcredit,wdi_bankdens,wdi_atmdens,db_getcredit,db_enfcontract,db_registprop,wgi_cor,wgi_eff,wgi_reg,wgi_acc,wgi_law,wgi_sta,wdi_gdp,wdi_gdp_sq,swiid_gini,hdi,hdi_sq,efi_score,fgi_econ,fgi_ineq,cooperation,coop_srvy_years,ling_cluster
1721,Nyesigiso,Mali,2008,Africa,Credit Union/Cooperative,Nyesigiso,2008-12-31,569,1990,1,100766,4,30190949.52,21791,18914,2877,0,21791,14526,378,0,20693425.37,19221472.31,1471953.06,0,949.63,1.6373,1.6373,1.0693,0.1669,0.0195,0.1415,218.8917,218.8917,0.0531,0.0245,0.0222,0.0222,4,TRUE,-2.935578350734244,-3.709082161431456,18,0.0711314358875522,6.85607427331251,0.377726159852999,9.98925231949692,1.38750419331004,65.597,72.177,2.71905062830096,6.2473675130358,32.9703208122208,4.39843073725659,NA,9.17098813667678,11.9403213357788,2.86700605019037,NA,18.8,45.7,51.1,-0.537264764308929,-0.791931688785553,-0.424137949943542,0.202510952949524,-0.319483637809753,0.209998890757561,1951.77377416132,3809420.86550392,38.6,0.39,0.1521,55.55049468,8.5,6.6,7.74717870857844,2007,cluster_06
1722,Nyesigiso,Mali,2009,Africa,Credit Union/Cooperative,Nyesigiso,2009-12-31,569,1990,1,100766,3,31435168.98,16393,15685,708,0,16393,15685,708,0,22187217.35,19171916.32,3015301.03,0,1353.46,1.9904,1.9904,1.1265,0.1666,0.0152,0.1241,200.2968,200.2968,0.0452,0.0302,0.0081,0.0081,4,TRUE,-3.0966581921439515,-3.4999133546013126,19,0.135902622777525,7.21041719253738,0.348410969357837,9.70460969342646,1.44921749556957,64.8,72.2,6.34493813268486,7.45654955233748,31.7357063129646,4.45238764223677,33,2.46375188572298,16.4723066101104,3.22309100691059,NA,18.8,45.7,51.1,-0.680893421173096,-0.802453339099884,-0.408670276403427,0.0696147605776787,-0.36310139298439,-0.07557762414217,1980.05922117041,3920634.51934197,38.3,0.397,0.157609,55.63774919,8.3,6.9,7.74717870857844,2007,cluster_06
1723,OXUS Kyrgyzstan,Kyrgyzstan,2008,Eastern Europe and Central Asia,NBFI,OXUS - KGS,2008-12-31,573,2006,1,102016,4,692014.21,954,429,525,0,954,429,525,0,648110.1,547090.31,101019.79,0,679.36,0.9181,0.9181,0.3717,0.1743,0.0141,0.4398,279.189,279.189,0.0416,0.037,0,-0.032,5,TRUE,-3.179655111714919,-3.2968373663379125,2,0.155868254483305,6.5211521968609,0.0655459007618635,6.86066367144829,7.37644049297302,64.715,68.805,7.33453790625908,13.2190269899927,23.4855331532901,23.7992747065746,31.5,24.5201024234101,13.7738524922404,6.81648440621846,4.66956018378745,43.8,64.6,75.1,-1.23223948478699,-0.7986401915550231,-0.350435882806778,-1.09176480770111,-1.38291394710541,-0.567302405834198,4142.211454027,17157915.72987248,34.8,0.66,0.4356,61.11688925,7.5,8,8.420463257506,2003; 2011; 2020,cluster_04
1724,OXUS Kyrgyzstan,Kyrgyzstan,2009,Eastern Europe and Central Asia,NBFI,OXUS - KGS,2009-12-31,573,2006,1,102016,4,648876.79,1261,0,0,0,1261,417,844,0,546594.05,374045.84,172548.22,0,433.46,0.4982,0.4982,0.1218,0.0781,0.0315,0.5884,356.2014,356.2014,0.052,0.0503,0.014,0.014,5,TRUE,-2.9565115604007097,-2.9897502018764435,3,0.315678902834745,6.0718013309781,0.171536464803396,7.13966033596492,1.6516513956219803,64.716,67.42,4.03784405618844,14.2282513570772,18.7607374707352,20.9371208533832,29.9,6.83656248105363,13.7282828488358,6.91177790789222,8.34180092331819,43.8,64.6,76.5,-1.31282722949982,-0.974274337291718,-0.33319416642189,-1.01985239982605,-1.32975375652313,-0.622969388961792,4210.62634731705,17729374.23672052,34.4,0.663,0.439569,61.82318753,7.6,8.3,8.420463257506,2003; 2011; 2020,cluster_04
1725,OXUS Kyrgyzstan,Kyrgyzstan,2010,Eastern Europe and Central Asia,NBFI,OXUS - KGS,2010-12-31,573,2006,1,102016,4,1885239.92,2930,0,0,0,2930,1239,1691,0,1797244.16,1195356.69,601887.47,0,613.39,0.719,0.719,0.6794,0.3961,0.0233,0.5327,322.0918,322.0918,0.033,0.0292,0.0105,0.0105,5,TRUE,-3.411247717515656,-3.533586569707901,4,0.334894658942723,6.41900732542091,0.0478006218475946,7.98275770201111,-1.65175287429358,64.694,67.681,9.860930706632,16.8602886155195,17.4482561772443,26.4101162844678,30.1,7.96772225579691,13.6444808173144,6.10084194237192,7.331483879245221,87.5,64.6,87.6,-1.17509734630585,-0.657304763793945,-0.261394619941711,-0.9343111515045172,-1.26945745944977,-1.0396523475647,4141.07720559948,17148520.4227356,34,0.664,0.440896,61.3,7.9,7.9,8.420463257506,2003; 2011; 2020,cluster_04
1726,OXUS Kyrgyzstan,Kyrgyzstan,2011,Eastern Europe and Central Asia,NBFI,OXUS - KGS,2011-12-31,573,2006,1,102016,4,3811752.04,3794,0,0,0,3794,1853,1941,0,2997890.66,2114722.34,883168.32,0,790.17,0.8167,0.8167,1.1914,0.4509,0.0304,0.3486,300.9776,295.3197,0.0112,0.0086,0.0026,0.0026,5,TRUE,-4.491841500681089,-4.755993075722675,5,0.294596574779682,6.67224333550398,0.240180008422316,8.24117615049496,4.6747156286886,64.648,68.132,11.0646446941929,18.2682486850023,16.56531665018,27.5695144836971,27.8,16.6363262731496,11.4882726388139,7.15549963665099,11.9258327277516,87.5,64.6,88.6,-1.23196542263031,-0.636640548706055,-0.223706394433975,-0.68298727273941,-1.19611263275146,-1.09803068637848,4334.6607889257,18789284.15504997,33.7,0.665,0.442225,61.1,7.6,7.6,8.420463257506,2003; 2011; 2020,cluster_04
1727,OXUS Kyrgyzstan,Kyrgyzstan,2012,Eastern Europe and Central Asia,NBFI,OXUS - KGS,2012-12-31,573,2006,1,102016,5,6442974.68,3928,0,0,0,3928,2917,1011,0,3966175.95,3525486.14,440689.81,0,1009.72,1.0437,1.0437,1.0102,0.3308,0.0962,0.2205,283.1072,292.8301,0.0183,0.0112,0.0068,0.0068,5,TRUE,-4.000854219134761,-4.491841500681089,6,0.111112017105545,6.91742728220253,0.485187946589822,8.27588566947436,-1.73814258426546,64.577,67.418,3.9503705088844,12.0717438294619,16.654196378216,30.754446292753695,27.4,2.76844236540948,13.3711059406232,7.70718040358484,15.6192028112517,87.5,56.8,88.9,-1.15086257457733,-0.646356999874115,-0.34460785984993,-0.611097157001495,-1.1348477602005,-0.911251366138458,4259.31820386993,18141791.56181777,33.5,0.675,0.455625,60.2,7.9,7.3,8.420463257506,2003; 2011; 2020,cluster_04
1731,"Oportunidad Microfinanzas, S.A. de C.V., SOFOM, ENR",Mexico,2009,Latin America and The Caribbean,NBFI,Oportunidad Microfinanzas,2009-12-31,576,2003,1,100533,3,2300918.84,4907,0,4907,0,4907,0,4907,0,902049.16,0,902049.16,0,183.83,0.0205,0.0205,1.097,0.5829,0,0.5227,166.6955,158.889,0.0126,0.0085,0.0518,0.049,4,TRUE,-4.374058465024705,-4.767689115485865,6,1,5.21400626257837,0.936394798106134,8.4984180360899,-6.44990305246394,22.48,63.757,2.18340993537959,15.0962102628175,3.24149414069732,2.45273585159605,NA,5.29735584228859,22.653812525056,13.675038506113,42.9103208823919,NA,NA,NA,-0.36596012115478493,0.14482419192791,0.177682906389236,0.200032845139503,-0.56286883354187,-0.686627805233002,17387.6619121784,302330786.77221936,46.4,0.745,0.555025,65.80614758,6.1,8.2,7.67500545932142,2000; 2005; 2012; 2018,cluster_02
1732,"Oportunidad Microfinanzas, S.A. de C.V., SOFOM, ENR",Mexico,2010,Latin America and The Caribbean,NBFI,Oportunidad Microfinanzas,2010-12-31,576,2003,1,100533,4,2411102.11,6259,0,0,0,6259,0,6259,0,992491.73,0,992491.73,0,158.57,0.0152,0.0152,0.9686,0.4018,0,0.4134,174.4726,174.4726,0.0317,0.0126,0,-0.0067,4,TRUE,-3.451438598098902,-4.374058465024705,7,1,5.06619825209036,0.887620548972712,8.7417757069247,3.73285194759218,22.185,63.625,2.88567601357931,15.5616793495315,3.21915447615495,2.08737304881148,47.2,4.15672722680176,23.3288215281352,14.0898365341479,45.1702851614065,NA,NA,NA,-0.439748138189316,0.0992598310112953,0.156337782740593,0.178501576185226,-0.552031338214874,-0.7264634370803831,18036.7175885079,325323181.3675903,46,0.746,0.556516,68.3,6.5,8,7.67500545932142,2000; 2005; 2012; 2018,cluster_02
1733,"Oportunidad Microfinanzas, S.A. de C.V., SOFOM, ENR",Mexico,2011,Latin America and The Caribbean,NBFI,Oportunidad Microfinanzas,2011-12-31,576,2003,1,100533,3,2206448.96,7488,0,0,0,7488,0,7488,0,984612.33,0,984612.33,0,131.49,0.013,0.013,1.1043,0.4679,0,0.4103,135.8116,132.6402,0.0482,0.0372,0.003,0.003,4,TRUE,-3.0323962579255825,-3.291446517703036,8,1,4.87894625092232,0.806891706687982,8.92105701815743,2.19358757838944,21.889,63.842,2.02412744986279,15.351284303746,3.08846155393052,1.9860963183513,NA,3.40737824605736,24.554338330138,14.4135498629488,44.8590815004044,NA,NA,NA,-0.474737763404846,0.257281601428986,0.184377461671829,0.12169187515974,-0.549887716770172,-0.667768597602844,18432.3687850786,339752219.02914,45.8,0.752,0.565504,67.8,6,7.7,7.67500545932142,2000; 2005; 2012; 2018,cluster_02
1734,"Oportunidad Microfinanzas, S.A. de C.V., SOFOM, ENR",Mexico,2012,Latin America and The Caribbean,NBFI,Oportunidad Microfinanzas,2012-12-31,576,2003,1,100533,4,2452693.36,6510,0,0,0,6510,0,6510,0,1256964.66,0,1256964.66,0,193.08,0.0191,0.0191,1.0053,0.4555,0,0.4265,145.7583,146.6703,0.0728,0.0556,0.0208,0.0208,4,TRUE,-2.6200393237794968,-2.8895720777256004,9,1,5.26311563741608,0.668486936693059,8.78109473520261,2.20489898111602,21.595,64.624,1.51569027157045,16.3467248038826,3.17392496725059,1.93229894853011,48.7,4.11150981070293,26.048097048918,14.8881749644832,48.7582049403148,NA,NA,NA,-0.48452758789062494,0.300963640213013,0.418743193149567,0.112745344638824,-0.53518009185791,-0.662454187870026,18838.7838966163,354899778.7034096,45.6,0.76,0.5776,65.3,5.7,7.5,7.67500545932142,2000; 2005; 2012; 2018,cluster_02
1735,"Oportunidad Microfinanzas, S.A. de C.V., SOFOM, ENR",Mexico,2013,Latin America and The Caribbean,NBFI,Oportunidad Microfinanzas,2013-12-31,576,2003,1,100533,4,1466807.02,3532,0,0,0,3532,0,3532,0,1018254.05,0,1018254.05,0,288.29,0.0286,0.0286,1.0234,0.4984,0.003,0.4442,169.0372,173.4079,0.0321,0.011,0.1358,0.1344,4,TRUE,-3.438899248846167,-4.509860006183766,10,1,5.66398044119112,0.364998498181431,8.16961956172385,0.0278491497182358,21.301,64.497,3.98856512853259,15.831823954908,3.13878369494526,1.81952511124945,NA,3.80639069747207,29.0174615452067,14.8319505469151,48.7092203436664,NA,NA,NA,-0.591520249843597,0.30745142698288,0.418155193328857,0.108392298221588,-0.549149870872498,-0.714223802089691,18844.0303377488,355097479.3699972,45.3,0.76,0.5776,67,5.2,7.2,7.67500545932142,2000; 2005; 2012; 2018,cluster_02
1736,"Oportunidad Microfinanzas, S.A. de C.V., SOFOM, ENR",Mexico,2014,Latin America and The Caribbean,NBFI,Oportunidad Microfinanzas,2014-12-31,576,2003,1,100533,1,1695385.13,3475,0,0,0,3475,0,3475,0,1098246.91,0,1098246.91,0,316.04,0.0318,0.0318,1.4543,0.6224,0,0.3955,176.324,178.4831,0.0226,0.0111,0.0595,0.0595,4,TRUE,-3.789805372703897,-4.500810170663849,11,1,5.75587599026814,0.434194740059396,8.15334975799889,1.58082066291567,21.007,63.967,2.1623005112436,15.915704549833,3.13208940239957,1.88558627046974,48.7,4.01861608078673,29.2368361941319,14.7262485605409,50.45125045643,75,63.8,59.7,-0.84264999628067,0.13829705119133,0.359438210725784,3.3148401416838e-4,-0.406367480754852,-0.853918790817261,19141.920663054,366413126.6706536,44.9,0.764,0.583696,66.8,4.9,6.9,7.67500545932142,2000; 2005; 2012; 2018,cluster_02
1737,Opportunity Bank,Uganda,2009,Africa,NBFI,Opportunity Uganda,2009-12-31,580,1998,1,100404,4,13012896.9,19761,2014,17747,0,24479,2405,22074,0,8096454.68,3128616.43,4967838.25,0,330.75,0.7012,0.8686,0.9603,0.3277,0.0391,0.284,171.4306,152.7401,0.0283,0.0119,0.0281,0.0281,4,TRUE,-3.5648934743329455,-4.431216878864653,11,0.613581925218656,5.80136594388091,0.47451466288152,9.8914655773088,3.73251033911848,81.122,70.675,3.34916155142193,16.4605359509723,34.057226239695,3.1084979438546,44.2,13.0172561889186,11.39396517670626,2.41524830948302,3.36252751657895,37.5,54.2,55.8,-0.909787476062775,-0.674724519252777,-0.192969292402267,-0.509125173091888,-0.411506861448288,-0.991805791854858,1830.87166680684,3352091.06031606,43.7,0.494,0.244036,63.54629919,7.6,8.7,8.4276900035763,2001,cluster_10
1738,Opportunity Bank,Uganda,2010,Africa,NBFI,Opportunity Uganda,2010-12-31,580,1998,1,100404,4,13801426.56,19725,0,0,0,22982,4496,18486,0,9672405.21,6023114.43,3649290.78,0,420.87,0.8806,1.026,0.9393,0.3431,0.0326,0.3031,205.8183,171.2341,0.0575,0.0412,0.0248,0.0242,4,TRUE,-2.855970331178832,-3.1893170226266565,12,0.377288864638044,6.0423209857429,0.355494953137284,9.88964214571408,2.60254456201481,80.617,70.696,2.039004692596,16.742546970951,32.3004341268266,2.88972507424031,NA,3.9765528847817,13.34129746826936,2.5199377963047,3.6284681249675894,37.5,54.8,56,-0.923493564128876,-0.575548768043518,-0.201333165168762,-0.518370270729065,-0.396869570016861,-1.00055825710297,1878.5209178088,3528840.83864522,43.6,0.502,0.252004,62.2,7.2,8.4,8.4276900035763,2001,cluster_10
1739,Opportunity International Savings and Loans - Ghana,Ghana,2008,Africa,NBFI,OISL,2008-12-31,571,2004,1,100534,4,25537879.69,59915,3732,56183,0,59915,3732,56183,0,17129082.81,3431479.69,13697603.12,0,285.89,0.4267,0.4267,1.0165,0.4904,0.0468,0.3643,169.5103,169.5103,0.0554,0.0137,0.0959,0.0873,4,TRUE,-2.8931756852288983,-4.290359446148058,4,0.799669385216779,5.65560615584303,0.399385059977143,11.00068217011662,6.37791278002531,50.649,72.986,9.46666398642932,7.54411818600718,29.4080967578414,0.439715522964983,NA,16.494639613412,12.6134904703492,4.70368547175635,3.7926112587585,43.8,65.8,69.9,-0.0774584859609604,-0.0330385453999043,-0.111344560980797,0.431884378194809,-0.0623820126056671,-0.0295159611850977,3447.2747779802,11883703.39489844,42.4,0.561,0.314721,57.03313167,5,6.8,9.07826200248261,2007; 2012,cluster_06
1740,Opportunity International Savings and Loans - Ghana,Ghana,2009,Africa,NBFI,OISL,2009-12-31,571,2004,1,100534,3,23946438.03,39288,3939,35349,0,39288,3939,35349,0,14074507.75,4622238.73,9452269.01,0,358.24,0.5608,0.5608,1.0043,0.4634,0.0293,0.3758,187.4729,187.4729,0.059,0.0143,0.0857,0.0857,4,TRUE,-2.8302178350764176,-4.247495741716276,5,0.671587894077503,5.88120135030235,0.53145438747811,10.57867440771908,2.21956802326369,49.969,72.663,9.1083006226202,6.77209063372257,30.9933842095403,0.439401123440034,NA,19.2469482220858,17.7369732584538,5.02115736238672,3.8292318766359905,43.8,65.8,70.2,-0.0099876131862402,-0.127614855766296,0.0372003167867661,0.49801638722419694,-0.0423569194972515,0.0278358180075884,3523.78938662628,12417091.64130001,42.5,0.566,0.320356,58.0521444,5.5,6.6,9.07826200248261,2007; 2012,cluster_06
1741,Opportunity International Savings and Loans - Ghana,Ghana,2010,Africa,NBFI,OISL,2010-12-31,571,2004,1,100534,4,24241993.29,41713,0,0,0,42014,4007,38007,0,16633735.57,4666249.66,11967485.91,0,395.91,0.2853,0.2873,0.9156,0.457,0.0305,0.4377,260.3828,259.4188,0.016,0.0047,0.0505,0.0505,4,TRUE,-4.135166556742356,-5.360192770266124,6,0.719470732213882,5.98118527927075,0.376653492893838,10.63856810980229,5.26723802894486,49.287,72.337,7.84957786927708,6.38865862680317,28.0387379636491,0.421936854266124,NA,10.7333898354914,16.6607748086712,5.27764816299292,3.86850280964972,43.8,65.8,70.5,0.0142804691568017,-0.105485796928406,0.05354845896363259,0.514764845371246,-0.0332933515310287,0.02609324082732199,3709.39576125858,13759616.91364312,42.6,0.574,0.329476,60.2,5.8,6.4,9.07826200248261,2007; 2012,cluster_06
1742,Opportunity Kenya Ltd,Kenya,2008,Africa,NBFI,Opportunity Kenya,2008-12-31,578,2006,1,100866,4,4322573.62,10332,248,10074,0,10332,248,10074,0,2616696.54,90960.31,2525736.24,0,253.26,0.3289,0.3289,0.4154,0.2355,0.0252,0.4092,168.0283,168.0283,0.2347,0.1729,0.1243,0.1243,4,TRUE,-1.4494471761251593,-1.7550418862928925,2,0.965238494945998,5.53442206337009,0.501938310619015,9.24300115421573,-2.70944940440107,77.2,73.914,0.266291327300955,12.0957706183263,22.1963401579826,1.85907364130394,NA,26.2398166445063,25.380611749054,4.06984915468206,5.91937445659026,62.5,60,54.3,-1.06836628913879,-0.62089067697525,-0.277211368083954,-0.282543808221817,-0.999996304512024,-1.39361536502838,3545.5935023918,12571233.28420295,45.9,0.539,0.290521,59.29893752,6.9,8.1,7.59115687957233,2021,cluster_10
1743,Opportunity Kenya Ltd,Kenya,2009,Africa,NBFI,Opportunity Kenya,2009-12-31,578,2006,1,100866,3,4719911.96,6758,121,6637,0,6897,121,6776,0,3377015.35,33125.42,3343889.93,0,489.64,0.5815,0.5935,0.6225,0.2795,0.0309,0.3944,208.6787,206.9952,0.0211,0.0073,0.081,0.081,4,TRUE,-3.8584822385001156,-4.919880930827792,3,0.990190918143147,6.19366103138063,0.334797860033485,8.81848226727424,0.293173946681733,76.817,74.006,0.274534230856511,11.4929531371255,16.2549814662286,1.49115081057576,NA,9.23412592394648,21.8748215770177,4.36007201363917,7.18001908713715,62.5,60,54.4,-1.0707300901413,-0.663946747779846,-0.178242474794388,-0.331883877515793,-1.02264547348022,-1.42558062076569,3555.98825879606,12645052.49669543,45.7,0.539,0.290521,58.70447438,7.5,8.8,7.59115687957233,2021,cluster_10
1744,Opportunity Kenya Ltd,Kenya,2010,Africa,NBFI,Opportunity Kenya,2010-12-31,578,2006,1,100866,3,4892557.29,7341,0,0,0,7504,217,120,7167,3945204.57,32847.13,110459.49,3801897.96,525.75,0.6509,0.6654,0.6548,0.2367,0.0193,0.3728,254.1374,248.8079,0.0037,4e-4,0.0066,0.0066,4,TRUE,-5.599422459331958,-7.824046010856291,4,0.991674163045999,6.26481987574491,0.215214321512677,8.90123035211078,5.05639090011911,76.429,74.105,0.392164524970915,11.160375024669,17.5677598863696,1.51029269599595,NA,3.9613888911539,23.9866365463318,4.65253473962716,8.79606703486473,62.5,55.1,54.3,-0.911055028438568,-0.581671714782715,-0.136400818824768,-0.218933016061783,-0.953961968421936,-1.16552352905273,3735.79292552312,13956148.78238859,45.6,0.545,0.297025,57.5,7.4,8.7,7.59115687957233,2021,cluster_10
1745,Opportunity Kenya Ltd,Kenya,2011,Africa,NBFI,Opportunity Kenya,2011-12-31,578,2006,1,100866,4,7111194.82,8862,0,0,0,8998,0,8998,0,4872254.27,0,4872254.27,0,541.48,0.6272,0.6368,0.7611,0.2807,0.032,0.3336,222.958,219.4369,0.0085,0.0017,0.0023,0.0014,4,TRUE,-4.767689115485866,-6.3771270279199666,5,1,6.29430966767458,0.378113558405245,9.08952775175944,2.36641973489743,76.031,74.21,3.09471207919638,12.0477672867887,18.894711224995305,1.993087303767,NA,14.0224939638475,27.3659528452877,4.91727019090873,8.99053131919881,62.5,55.1,54.3,-0.9637424945831299,-0.577180504798889,-0.240827634930611,-0.269520193338394,-0.9129966497421261,-1.24479079246521,3824.19746656761,14624486.26330213,45.5,0.55,0.3025,57.4,7,8.5,7.59115687957233,2021,cluster_10
1746,Opportunity Microfinance Romania,Romania,2013,Eastern Europe and Central Asia,NBFI,OMRO,2013-12-31,572,2000,1,100242,3,15359776.54,1965,0,0,0,2320,2320,0,0,14510805.56,14510805.56,0,0,6254.66,0.6944,0.8198,0.7211,0.2404,0.0686,0.1939,1455.3482,1222.3871,0.2807,0.2716,NA,NA,4,TRUE,-1.2704687956143002,-1.303424883297596,13,0,8.74108167623306,0.056858596507477,7.58324752430336,0.642981501285703,46.063,64.79,2.03109477068552,20.2162624649127,5.50999686670216,2.53214947078789,36.9,3.98471235548128,34.1713330371029,31.6400902365408,63.8970851196134,87.5,66.1,80.8,-0.300762176513672,0.136252075433731,0.634414732456207,0.311523497104645,0.190192177891731,0.179133072495461,22094.3855412497,488161872.4453838,33.2,0.81,0.6561,65.1,5.7,5.3,8.90630583949888,1998; 2005; 2008; 2012; 2018,cluster_11
1747,Opportunity Microfinance Romania,Romania,2014,Eastern Europe and Central Asia,NBFI,OMRO,2014-12-31,572,2000,1,100242,2,11395240.38,1713,0,0,0,2003,2003,0,0,11066370.19,11066370.19,0,0,5524.9,0.6098,0.713,1.014,0.2358,0.0616,0.159,1156.2686,983.7511,0.2593,0.2554,0.0714,0.0713,4,TRUE,-1.3497695864375183,-1.3649243353836982,14,0,8.61702001913369,0.0292849608571151,7.44600149832412,4.51141685454274,46.1,65.563,1.93738556838649,21.5141840854304,4.94855252779138,2.54542309903979,36,1.06830987684293,31.0870894438793,30.742123423707895,65.124057165719,87.5,66.1,80.8,-0.223876476287842,0.226028010249138,0.600805342197418,0.428146094083786,0.242191851139069,0.04913612827658649,23091.1553744653,533201456.5276977,33.8,0.811,0.657721,65.5,5.7,5,8.90630583949888,1998; 2005; 2008; 2012; 2018,cluster_11
1748,PATRA Hunchun,China,2008,East Asia and the Pacific,NGO,PATRA Hunchun,2008-12-31,591,2002,1,101723,4,467821.85,781,781,0,0,781,781,0,0,462228.74,462228.74,0,0,591.84,0.2013,0.2013,1.4339,0.1197,0,0.0835,42.6197,42.6197,0,0,0,0,4,TRUE,-9.903487552536127,-9.903487552536127,6,0,6.38324000592366,0.0120276842729534,6.66057514983969,9.09028010132411,53.461,77.94,3.73363488970446,32.1194116033978,10.1690478479035,0.198866702527193,43,5.92525137041095,102.003566220219,NA,15.6203831013178,NA,NA,NA,-0.526307642459869,0.153617858886719,-0.21839340031147,-1.6994972229003902,-0.47917467355728094,-0.49308842420578,7412.87436348628,54950706.32883213,43.3,0.672,0.451584,53.09160104,4,9,8.86145014908212,2001; 2007; 2013; 2018,cluster_07
1749,PATRA Hunchun,China,2009,East Asia and the Pacific,NGO,PATRA Hunchun,2009-12-31,591,2002,1,101723,4,519220.35,592,592,0,0,592,592,0,0,517071.74,517071.74,0,0,873.43,0.245,0.245,1.4795,0.1467,0,0.0991,71.2652,71.2652,0,0,0,0,4,TRUE,-9.903487552536127,-9.903487552536127,7,0,6.77243027106897,0.00414673256619793,6.38350663488401,8.85594767575772,52.12,77.395,2.56888829067473,31.5962380910492,9.63618551437518,0.180517950360234,NA,-0.728165250932952,124.408008908663,NA,19.8934001303742,NA,NA,NA,-0.519456624984741,0.0816670209169388,-0.298093944787979,-1.7011684179306,-0.46321377158165,-0.451781332492828,8069.35463838628,65114484.28004618,43.2,0.682,0.465124,53.21123051,4.5,9.2,8.86145014908212,2001; 2007; 2013; 2018,cluster_07
1750,PATRA Hunchun,China,2011,East Asia and the Pacific,NGO,PATRA Hunchun,2011-12-31,591,2002,1,101723,4,595629.25,433,0,0,0,433,433,0,0,595433.23,595433.23,0,0,1375.13,0.2722,0.2722,1.1961,0.0947,0,0.0792,106.6439,106.6439,0,0,0,0,4,TRUE,-9.903487552536127,-9.903487552536127,9,0,7.22630680922328,3.29151501388454e-4,6.07073772800249,8.95381604183356,49.489,76.878,3.70882890211806,32.0647911863974,9.17765379536496,0.219405034502967,42.4,5.55389892257492,123.095927186653,NA,30.453225465925996,NA,NA,NA,-0.514727592468262,0.0708344429731369,-0.259136259555817,-1.63760912418365,-0.45380997657775907,-0.602054834365845,9680.09769961513,93704291.47409412,43,0.7,0.49,52,4.4,8.6,8.86145014908212,2001; 2007; 2013; 2018,cluster_07
